subject,item,item_id,subscale,response,y_hat,y_pred,loo,ku
sp00226,43,P_special,EN,0.0,0.01425,0.986105,-0.014843,0.354053
sp00226,44,P_protect,PN,0.0,0.002,0.997875,-0.002171,0.469569
sp00226,45,P_ER,PN,0.0,0.002,0.997791,-0.002278,0.531173
sp00226,46,No_food,PN,0.0,0.0025,0.997775,-0.002236,0.126955
sp00226,47,Dirty_clothes,PN,0.0,0.0015,0.998636,-0.001368,0.171851
sp00226,48,Adult_resposibility,NVEA,0.0,0.11975,0.878271,-0.134982,-0.009692
sp00226,49,Financial_pressure,NVEA,0.0,0.1365,0.869274,-0.147121,-0.024755
sp00226,50,Kept_secrets,NVEA,0.0,0.12325,0.882397,-0.129023,-0.013266
sp00226,51,Looked_out_each_other,PN,0.0,0.01475,0.986059,-0.017086,0.422538
sp00226,52,Fam_strength,EN,0.0,0.0075,0.991385,-0.009766,0.422134
sp00227,1,Swore,PVA,1.0,0.209,0.201271,-2.136321,0.470059
sp00227,2,Hurtful,PVA,1.0,0.3685,0.361886,-1.348647,0.455905
sp00227,3,Afraid,PVA,0.0,0.17875,0.822169,-0.227108,0.131864
sp00227,4,Leave,PVA,0.0,0.08225,0.920973,-0.084256,0.070219
sp00227,5,Closet,NVEA,0.0,0.01675,0.984249,-0.015952,0.061524
sp00227,6,Pushed,PPhysA,0.0,0.2355,0.767957,-0.288254,0.139359
sp00227,7,Hit,PPhysA,0.0,0.056,0.944046,-0.059856,0.166853
sp00227,8,Hit_med,PPhysA,0.0,0.00825,0.994143,-0.005903,0.171974
sp00227,9,Spank_open,PPhysA,1.0,0.679,0.67056,-0.413813,0.101098
sp00227,10,Spanked_bare,PPhysA,1.0,0.208,0.21002,-1.611837,0.116009
sp00227,11,Spanked_strap,PPhysA,0.0,0.1865,0.804454,-0.225065,0.039723
sp00227,12,Sex_comment,SexA,0.0,0.01275,0.991594,-0.008493,0.154372
sp00227,13,Fondled,SexA,0.0,0.00775,0.992823,-0.007236,0.102089
sp00227,14,Touch_them,SexA,0.0,0.0035,0.996957,-0.003055,-0.134083
sp00227,15,Push_sib,WSV,0.0,0.202,0.799564,-0.234349,0.16693
sp00227,16,Hit_sib_med,WSV,0.0,0.00425,0.996313,-0.003706,0.196683
sp00227,17,Sex_comment_sib,WSV,0.0,0.008,0.994006,-0.006033,0.098936
sp00227,18,Fondled_sib,WSV,0.0,0.00275,0.996316,-0.003699,0.094922
sp00227,19,o_fondled,SexA,0.0,0.074,0.9253,-0.078466,-0.044575
sp00227,20,o_intercourse,SexA,0.0,0.02325,0.974833,-0.025583,-0.005481
sp00227,21,Adults_push_m,WIPV,0.0,0.056,0.941638,-0.061424,0.137395
sp00227,22,Adults_hit_m,WIPV,0.0,0.01625,0.984782,-0.015453,0.164912
sp00227,23,Adults_hit_med_m,WIPV,0.0,0.00475,0.992419,-0.00764,0.129248
sp00227,24,Adults_push_f,WIPV,0.0,0.0475,0.953162,-0.048686,0.051135
sp00227,25,Adults_hit_f,WIPV,0.0,0.00425,0.992684,-0.007372,0.118115
sp00227,26,peer_swore,PeerVA,1.0,0.724,0.721133,-0.467289,0.331089
sp00227,27,Peer_hurtful,PeerVA,1.0,0.8015,0.804935,-0.307364,0.378148
sp00227,28,Peer_Rumors,PeerVA,1.0,0.519,0.521622,-0.718146,0.198226
sp00227,29,Peer_Excluded,PeerVA,0.0,0.49825,0.495641,-0.795941,0.148355
sp00227,30,Peer_afraid,PeerVA,0.0,0.167,0.834073,-0.209216,0.274825
sp00227,31,Peer_threat_money,PeerPhysA,0.0,0.02875,0.971049,-0.029913,0.199758
sp00227,32,Peer_forced,PeerPhysA,0.0,0.05925,0.935704,-0.069467,0.114693
sp00227,33,Peer_pushed,PeerPhysA,0.0,0.328,0.683188,-0.42482,0.104559
sp00227,34,Peer_hit,PeerPhysA,0.0,0.06475,0.929271,-0.077959,0.270903
sp00227,35,Peer_hit_med,PeerPhysA,0.0,0.01225,0.985761,-0.014514,0.101411
sp00227,38,M_unavail_poor,EN,0.0,0.16675,0.837415,-0.183622,0.125571
sp00227,39,F_unavail_poor,EN,0.0,0.2755,0.728514,-0.328629,-0.116279
sp00227,40,P_diff_please,NVEA,0.0,0.41875,0.572655,-0.602104,0.069088
sp00227,41,P_no_time,NVEA,0.0,0.1695,0.834339,-0.19073,0.034996
sp00227,42,P_loved_you,EN,0.0,0.013,0.989198,-0.011101,0.223213
sp00227,43,P_special,EN,0.0,0.01925,0.980412,-0.020712,0.209361
sp00227,44,P_protect,PN,0.0,0.00825,0.993698,-0.006504,0.161092
sp00227,45,P_ER,PN,0.0,0.00625,0.995572,-0.004548,0.362686
sp00227,46,No_food,PN,0.0,0.01775,0.98185,-0.01849,0.167991
sp00227,47,Dirty_clothes,PN,0.0,0.0095,0.989155,-0.010969,0.117712
sp00227,48,Adult_resposibility,NVEA,0.0,0.3055,0.681591,-0.395293,0.011393
sp00227,49,Financial_pressure,NVEA,0.0,0.356,0.643719,-0.458,0.094988
sp00227,50,Kept_secrets,NVEA,0.0,0.2715,0.717018,-0.340136,0.064809
sp00227,51,Looked_out_each_other,PN,0.0,0.02725,0.96964,-0.038549,0.253889
sp00227,52,Fam_strength,EN,0.0,0.02725,0.967769,-0.040115,0.32342
sp00228,1,Swore,PVA,1.0,0.697,0.707905,-0.389169,0.116199
sp00228,2,Hurtful,PVA,1.0,0.8345,0.83908,-0.188115,0.117033
sp00228,3,Afraid,PVA,0.0,0.7275,0.281083,-1.569628,0.169445
sp00228,4,Leave,PVA,0.0,0.29175,0.719951,-0.34379,0.132687
sp00228,5,Closet,NVEA,0.0,0.05525,0.94094,-0.061544,-0.006495
sp00228,6,Pushed,PPhysA,0.0,0.647,0.34804,-1.174,0.070977
sp00228,7,Hit,PPhysA,1.0,0.338,0.340388,-1.258188,0.159682
sp00228,8,Hit_med,PPhysA,0.0,0.05575,0.952328,-0.049983,0.185792
sp00228,9,Spank_open,PPhysA,1.0,0.83775,0.844491,-0.17105,-0.029781
sp00228,10,Spanked_bare,PPhysA,1.0,0.379,0.367459,-1.022357,0.145273
sp00228,11,Spanked_strap,PPhysA,1.0,0.4515,0.457272,-0.820154,0.045318
sp00228,12,Sex_comment,SexA,0.0,0.0565,0.936513,-0.067348,0.175161
sp00228,13,Fondled,SexA,0.0,0.0515,0.954595,-0.047218,0.119863
sp00228,14,Touch_them,SexA,0.0,0.02175,0.97865,-0.021796,0.151757
sp00228,15,Push_sib,WSV,0.0,0.5165,0.489756,-0.758269,0.11867
sp00228,16,Hit_sib_med,WSV,0.0,0.028,0.972223,-0.028557,0.15993
sp00228,17,Sex_comment_sib,WSV,0.0,0.027,0.971896,-0.028743,0.162686
sp00228,18,Fondled_sib,WSV,0.0,0.013,0.983464,-0.016772,0.065268
sp00228,19,o_fondled,SexA,0.0,0.18325,0.813485,-0.209728,-0.026029
sp00228,20,o_intercourse,SexA,0.0,0.0615,0.939135,-0.06317,0.159564
sp00228,21,Adults_push_m,WIPV,1.0,0.248,0.245323,-1.535429,0.035153
sp00228,22,Adults_hit_m,WIPV,0.0,0.08175,0.917056,-0.088585,0.115085
sp00228,23,Adults_hit_med_m,WIPV,0.0,0.04375,0.958188,-0.043246,0.093658
sp00228,24,Adults_push_f,WIPV,1.0,0.18425,0.186938,-1.806727,0.045977
sp00228,25,Adults_hit_f,WIPV,1.0,0.037,0.038983,-3.510017,0.196859
sp00228,26,peer_swore,PeerVA,1.0,0.919,0.922162,-0.096552,0.518219
sp00228,27,Peer_hurtful,PeerVA,1.0,0.941,0.945925,-0.067227,0.566556
sp00228,28,Peer_Rumors,PeerVA,1.0,0.73875,0.73354,-0.334168,0.232754
sp00228,29,Peer_Excluded,PeerVA,1.0,0.6835,0.678063,-0.431639,0.226246
sp00228,30,Peer_afraid,PeerVA,0.0,0.35325,0.635493,-0.586601,0.348724
sp00228,31,Peer_threat_money,PeerPhysA,0.0,0.098,0.900322,-0.11115,0.133189
sp00228,32,Peer_forced,PeerPhysA,0.0,0.173,0.825311,-0.215178,0.359738
sp00228,33,Peer_pushed,PeerPhysA,1.0,0.52025,0.526797,-0.743099,0.213739
sp00228,34,Peer_hit,PeerPhysA,0.0,0.157,0.843083,-0.193754,0.279794
sp00228,35,Peer_hit_med,PeerPhysA,0.0,0.03875,0.960425,-0.041948,0.288153
sp00228,38,M_unavail_poor,EN,0.0,0.4285,0.572639,-0.584892,0.116353
sp00228,39,F_unavail_poor,EN,1.0,0.543,0.538288,-0.642126,0.065068
sp00228,40,P_diff_please,NVEA,0.0,0.74525,0.248487,-1.483412,0.090311
sp00228,41,P_no_time,NVEA,0.0,0.5145,0.498772,-0.751786,0.117017
sp00228,42,P_loved_you,EN,0.0,0.012,0.989756,-0.010472,0.314272
sp00228,43,P_special,EN,0.0,0.025,0.976303,-0.025075,0.347869
sp00228,44,P_protect,PN,0.0,0.014,0.987027,-0.013681,0.370425
sp00228,45,P_ER,PN,0.0,0.00725,0.992837,-0.007419,0.367276
sp00228,46,No_food,PN,0.0,0.10275,0.895814,-0.113311,0.123921
sp00228,47,Dirty_clothes,PN,0.0,0.07,0.937046,-0.066257,0.101861
sp00228,48,Adult_resposibility,NVEA,1.0,0.55975,0.554078,-0.606038,-0.053859
sp00228,49,Financial_pressure,NVEA,1.0,0.61175,0.614054,-0.501231,0.050785
sp00228,50,Kept_secrets,NVEA,0.0,0.4725,0.515529,-0.677464,0.060115
sp00228,51,Looked_out_each_other,PN,0.0,0.05125,0.951255,-0.065829,0.473822
sp00228,52,Fam_strength,EN,0.0,0.0705,0.922972,-0.112044,0.474434
sp00234,1,Swore,PVA,1.0,0.64875,0.64224,-0.509742,0.25431
sp00234,2,Hurtful,PVA,1.0,0.788,0.795163,-0.250337,0.207695
sp00234,3,Afraid,PVA,1.0,0.654,0.648383,-0.514175,0.239091
sp00234,4,Leave,PVA,0.0,0.25425,0.757924,-0.28845,0.027012
sp00234,5,Closet,NVEA,0.0,0.05225,0.950324,-0.05142,0.180862
sp00234,6,Pushed,PPhysA,1.0,0.59525,0.596229,-0.566229,0.201663
sp00234,7,Hit,PPhysA,1.0,0.28275,0.279916,-1.486809,0.208356
sp00234,8,Hit_med,PPhysA,0.0,0.0445,0.963999,-0.037276,0.101742
sp00234,9,Spank_open,PPhysA,1.0,0.832,0.827283,-0.192104,0.082823
sp00234,10,Spanked_bare,PPhysA,1.0,0.36525,0.344406,-1.088964,0.007081
sp00234,11,Spanked_strap,PPhysA,0.0,0.41775,0.582771,-0.56216,0.026041
sp00234,12,Sex_comment,SexA,0.0,0.05325,0.951231,-0.051039,0.123514
sp00234,13,Fondled,SexA,0.0,0.04,0.964412,-0.036709,0.142202
sp00234,14,Touch_them,SexA,0.0,0.0135,0.983572,-0.016706,0.266295
sp00234,15,Push_sib,WSV,1.0,0.463,0.464243,-0.815188,0.116475
sp00234,16,Hit_sib_med,WSV,0.0,0.02425,0.978794,-0.021664,0.128857
sp00234,17,Sex_comment_sib,WSV,0.0,0.0205,0.977179,-0.02325,0.045034
sp00234,18,Fondled_sib,WSV,0.0,0.01425,0.986538,-0.013621,0.161542
sp00234,19,o_fondled,SexA,0.0,0.16575,0.833226,-0.18509,0.069166
sp00234,20,o_intercourse,SexA,0.0,0.06125,0.945853,-0.055956,0.170657
sp00234,21,Adults_push_m,WIPV,0.0,0.207,0.793611,-0.241077,0.091406
sp00234,22,Adults_hit_m,WIPV,0.0,0.0655,0.933213,-0.07046,0.144013
sp00234,23,Adults_hit_med_m,WIPV,0.0,0.03375,0.966644,-0.034272,0.044336
sp00234,24,Adults_push_f,WIPV,0.0,0.16825,0.842351,-0.176691,0.1075
sp00234,25,Adults_hit_f,WIPV,0.0,0.0335,0.968819,-0.031983,0.168561
sp00234,26,peer_swore,PeerVA,1.0,0.91625,0.916979,-0.10142,0.300338
sp00234,27,Peer_hurtful,PeerVA,1.0,0.94425,0.943441,-0.067549,0.312756
sp00234,28,Peer_Rumors,PeerVA,1.0,0.73075,0.722904,-0.350756,0.178169
sp00234,29,Peer_Excluded,PeerVA,1.0,0.6645,0.673479,-0.439071,0.076012
sp00234,30,Peer_afraid,PeerVA,0.0,0.339,0.642186,-0.571119,0.222385
sp00234,31,Peer_threat_money,PeerPhysA,0.0,0.093,0.90667,-0.10358,0.206325
sp00234,32,Peer_forced,PeerPhysA,0.0,0.171,0.8316,-0.20566,0.107852
sp00234,33,Peer_pushed,PeerPhysA,1.0,0.51475,0.518031,-0.764226,0.072165
sp00234,34,Peer_hit,PeerPhysA,0.0,0.146,0.84408,-0.191713,0.122724
sp00234,35,Peer_hit_med,PeerPhysA,0.0,0.03675,0.961495,-0.040636,0.320968
sp00234,38,M_unavail_poor,EN,0.0,0.39125,0.615094,-0.507919,0.100116
sp00234,39,F_unavail_poor,EN,0.0,0.50125,0.49895,-0.721662,0.039083
sp00234,40,P_diff_please,NVEA,1.0,0.71525,0.716185,-0.347209,0.134551
sp00234,41,P_no_time,NVEA,0.0,0.428,0.551835,-0.638177,0.124476
sp00234,42,P_loved_you,EN,0.0,0.01075,0.989791,-0.010435,0.106165
sp00234,43,P_special,EN,0.0,0.023,0.977088,-0.024149,0.156411
sp00234,44,P_protect,PN,0.0,0.01225,0.988422,-0.012128,0.24696
sp00234,45,P_ER,PN,0.0,0.007,0.993339,-0.006871,0.301749
sp00234,46,No_food,PN,0.0,0.08125,0.916533,-0.089343,0.119491
sp00234,47,Dirty_clothes,PN,0.0,0.04875,0.949905,-0.052201,0.138084
sp00234,48,Adult_resposibility,NVEA,0.0,0.5395,0.477559,-0.760263,0.033203
sp00234,49,Financial_pressure,NVEA,0.0,0.582,0.418594,-0.9024,0.081927
sp00234,50,Kept_secrets,NVEA,0.0,0.45725,0.543531,-0.622823,0.027143
sp00234,51,Looked_out_each_other,PN,0.0,0.04725,0.95436,-0.061215,0.324206
sp00234,52,Fam_strength,EN,0.0,0.0655,0.931945,-0.095782,0.374263
sp00235,1,Swore,PVA,0.0,0.09675,0.898404,-0.118015,0.22832
sp00235,2,Hurtful,PVA,0.0,0.21625,0.79181,-0.27283,0.26824
sp00235,3,Afraid,PVA,0.0,0.0805,0.917416,-0.095886,0.301662
sp00235,4,Leave,PVA,0.0,0.054,0.952567,-0.049491,0.134881
sp00235,5,Closet,NVEA,0.0,0.01075,0.990252,-0.009834,0.120514
sp00235,6,Pushed,PPhysA,0.0,0.13575,0.863956,-0.157306,0.262179
sp00235,7,Hit,PPhysA,0.0,0.0285,0.973423,-0.027641,0.207994
sp00235,8,Hit_med,PPhysA,0.0,0.0035,0.997199,-0.002814,0.261261
sp00235,9,Spank_open,PPhysA,1.0,0.592,0.585613,-0.567206,0.269779
sp00235,10,Spanked_bare,PPhysA,0.0,0.165,0.833278,-0.185286,0.082839
sp00235,11,Spanked_strap,PPhysA,0.0,0.13375,0.865675,-0.14887,0.192445
sp00235,12,Sex_comment,SexA,0.0,0.0045,0.995875,-0.004151,0.143959
sp00235,13,Fondled,SexA,0.0,0.0015,0.996288,-0.00373,0.071249
sp00235,14,Touch_them,SexA,0.0,0.00025,0.998455,-0.001549,0.223257
sp00235,15,Push_sib,WSV,0.0,0.129,0.869436,-0.145804,0.196214
sp00235,16,Hit_sib_med,WSV,0.0,0.00125,0.998142,-0.001864,0.074482
sp00235,17,Sex_comment_sib,WSV,0.0,0.003,0.996532,-0.003483,-0.019092
sp00235,18,Fondled_sib,WSV,0.0,0.002,0.997774,-0.002233,0.069544
sp00235,19,o_fondled,SexA,0.0,0.05625,0.947598,-0.054359,0.030768
sp00235,20,o_intercourse,SexA,0.0,0.018,0.981808,-0.018423,0.029132
sp00235,21,Adults_push_m,WIPV,0.0,0.03225,0.966747,-0.03439,0.254856
sp00235,22,Adults_hit_m,WIPV,0.0,0.00925,0.991806,-0.008272,0.129453
sp00235,23,Adults_hit_med_m,WIPV,0.0,0.0055,0.995864,-0.004158,0.16207
sp00235,24,Adults_push_f,WIPV,0.0,0.027,0.972487,-0.028229,0.136243
sp00235,25,Adults_hit_f,WIPV,0.0,0.003,0.995978,-0.004041,0.227412
sp00235,26,peer_swore,PeerVA,0.0,0.11325,0.887918,-0.155592,0.36907
sp00235,27,Peer_hurtful,PeerVA,0.0,0.1495,0.852353,-0.238963,0.312709
sp00235,28,Peer_Rumors,PeerVA,0.0,0.1765,0.834556,-0.194946,-0.002387
sp00235,29,Peer_Excluded,PeerVA,0.0,0.1455,0.852432,-0.173023,0.05094
sp00235,30,Peer_afraid,PeerVA,0.0,0.01775,0.984981,-0.015488,0.109659
sp00235,31,Peer_threat_money,PeerPhysA,0.0,0.004,0.99654,-0.003478,0.055749
sp00235,32,Peer_forced,PeerPhysA,0.0,0.008,0.993044,-0.007039,0.145899
sp00235,33,Peer_pushed,PeerPhysA,0.0,0.06025,0.935941,-0.069133,0.047142
sp00235,34,Peer_hit,PeerPhysA,0.0,0.0065,0.992977,-0.007118,0.172816
sp00235,35,Peer_hit_med,PeerPhysA,0.0,0.00225,0.9985,-0.001504,0.207099
sp00235,38,M_unavail_poor,EN,1.0,0.102,0.106552,-2.509438,0.411023
sp00235,39,F_unavail_poor,EN,1.0,0.1925,0.197681,-1.777852,0.297734
sp00235,40,P_diff_please,NVEA,1.0,0.30975,0.311052,-1.347364,0.359033
sp00235,41,P_no_time,NVEA,0.0,0.0995,0.900275,-0.109655,0.239199
sp00235,42,P_loved_you,EN,0.0,0.011,0.989403,-0.010935,0.24586
sp00235,43,P_special,EN,0.0,0.02,0.982383,-0.018708,0.270202
sp00235,44,P_protect,PN,0.0,0.005,0.995425,-0.00472,0.372524
sp00235,45,P_ER,PN,0.0,0.003,0.996401,-0.00371,0.361842
sp00235,46,No_food,PN,0.0,0.0105,0.990383,-0.009732,0.165839
sp00235,47,Dirty_clothes,PN,0.0,0.0045,0.994226,-0.005816,0.233193
sp00235,48,Adult_resposibility,NVEA,0.0,0.243,0.753427,-0.292342,0.287676
sp00235,49,Financial_pressure,NVEA,0.0,0.27175,0.726245,-0.333257,0.061022
sp00235,50,Kept_secrets,NVEA,0.0,0.2275,0.776757,-0.258867,0.077427
sp00235,51,Looked_out_each_other,PN,0.0,0.02875,0.97573,-0.032085,0.433129
sp00235,52,Fam_strength,EN,0.0,0.0215,0.977819,-0.028129,0.402189
sp00236,1,Swore,PVA,0.0,0.561,0.436964,-0.980155,0.205024
sp00236,2,Hurtful,PVA,1.0,0.7435,0.737195,-0.337791,0.106364
sp00236,3,Afraid,PVA,1.0,0.56825,0.562749,-0.694576,0.127966
sp00236,4,Leave,PVA,0.0,0.2165,0.795896,-0.236437,0.077275
sp00236,5,Closet,NVEA,0.0,0.0375,0.959,-0.042183,-0.066203
sp00236,6,Pushed,PPhysA,1.0,0.53675,0.531617,-0.696511,0.093175
sp00236,7,Hit,PPhysA,0.0,0.2275,0.778966,-0.271419,0.058092
sp00236,8,Hit_med,PPhysA,0.0,0.02325,0.973424,-0.027293,-0.067348
sp00236,9,Spank_open,PPhysA,1.0,0.79325,0.806507,-0.218084,-0.020232
sp00236,10,Spanked_bare,PPhysA,1.0,0.31475,0.319471,-1.164735,-0.114024
sp00236,11,Spanked_strap,PPhysA,0.0,0.36725,0.625464,-0.487494,-0.090713
sp00236,12,Sex_comment,SexA,0.0,0.036,0.963519,-0.037765,0.131537
sp00236,13,Fondled,SexA,0.0,0.0275,0.972868,-0.027781,0.150655
sp00236,14,Touch_them,SexA,0.0,0.00975,0.987724,-0.012425,0.104229
sp00236,15,Push_sib,WSV,0.0,0.413,0.586499,-0.563125,0.07556
sp00236,16,Hit_sib_med,WSV,0.0,0.01775,0.984258,-0.016001,0.217871
sp00236,17,Sex_comment_sib,WSV,0.0,0.017,0.981836,-0.018437,-0.023234
sp00236,18,Fondled_sib,WSV,0.0,0.01075,0.989239,-0.010862,0.101417
sp00236,19,o_fondled,SexA,0.0,0.14775,0.85321,-0.16079,-0.13683
sp00236,20,o_intercourse,SexA,0.0,0.04875,0.952225,-0.049175,-0.045384
sp00236,21,Adults_push_m,WIPV,0.0,0.16225,0.829787,-0.193669,0.026084
sp00236,22,Adults_hit_m,WIPV,0.0,0.052,0.947703,-0.054544,0.192862
sp00236,23,Adults_hit_med_m,WIPV,0.0,0.02475,0.973934,-0.026636,0.13182
sp00236,24,Adults_push_f,WIPV,1.0,0.12925,0.130502,-2.186622,-0.032166
sp00236,25,Adults_hit_f,WIPV,0.0,0.02675,0.975578,-0.024917,0.063014
sp00236,26,peer_swore,PeerVA,1.0,0.995,0.996159,-0.003894,0.300387
sp00236,27,Peer_hurtful,PeerVA,1.0,0.999,0.998335,-0.001679,0.25545
sp00236,28,Peer_Rumors,PeerVA,0.0,0.921,0.082742,-2.8087,0.233053
sp00236,29,Peer_Excluded,PeerVA,0.0,0.92075,0.085704,-2.824787,0.11741
sp00236,30,Peer_afraid,PeerVA,1.0,0.829,0.836701,-0.207501,0.10507
sp00236,31,Peer_threat_money,PeerPhysA,1.0,0.37325,0.370576,-1.218396,0.058364
sp00236,32,Peer_forced,PeerPhysA,1.0,0.58275,0.580572,-0.667559,0.107866
sp00236,33,Peer_pushed,PeerPhysA,1.0,0.84675,0.85302,-0.17079,0.102199
sp00236,34,Peer_hit,PeerPhysA,1.0,0.612,0.611403,-0.624733,0.091673
sp00236,35,Peer_hit_med,PeerPhysA,1.0,0.26525,0.253005,-1.788389,0.157453
sp00236,38,M_unavail_poor,EN,0.0,0.35475,0.659983,-0.433086,-0.140244
sp00236,39,F_unavail_poor,EN,1.0,0.459,0.460504,-0.80604,-0.096696
sp00236,40,P_diff_please,NVEA,1.0,0.6735,0.673796,-0.41227,0.016474
sp00236,41,P_no_time,NVEA,0.0,0.394,0.608653,-0.530978,0.068131
sp00236,42,P_loved_you,EN,0.0,0.01175,0.989513,-0.010721,0.146651
sp00236,43,P_special,EN,0.0,0.025,0.977172,-0.024043,0.157699
sp00236,44,P_protect,PN,0.0,0.00875,0.989141,-0.011339,0.214434
sp00236,45,P_ER,PN,0.0,0.009,0.993577,-0.006619,0.199366
sp00236,46,No_food,PN,0.0,0.0675,0.934887,-0.068687,0.079064
sp00236,47,Dirty_clothes,PN,0.0,0.03675,0.961219,-0.04004,0.024929
sp00236,48,Adult_resposibility,NVEA,1.0,0.48525,0.487745,-0.737847,0.025934
sp00236,49,Financial_pressure,NVEA,0.0,0.53975,0.455776,-0.812179,-0.024159
sp00236,50,Kept_secrets,NVEA,0.0,0.4285,0.574018,-0.566436,0.035729
sp00236,51,Looked_out_each_other,PN,0.0,0.042,0.95669,-0.056255,0.302959
sp00236,52,Fam_strength,EN,0.0,0.05925,0.937473,-0.085569,0.277358
sp00237,1,Swore,PVA,0.0,0.05125,0.938285,-0.069458,0.290672
sp00237,2,Hurtful,PVA,0.0,0.1435,0.865274,-0.16819,0.197078
sp00237,3,Afraid,PVA,0.0,0.0515,0.952306,-0.053458,0.264999
sp00237,4,Leave,PVA,0.0,0.034,0.966935,-0.034225,0.069017
sp00237,5,Closet,NVEA,0.0,0.00775,0.992981,-0.00707,0.056828
sp00237,6,Pushed,PPhysA,0.0,0.091,0.908426,-0.103044,0.160309
sp00237,7,Hit,PPhysA,0.0,0.01375,0.983958,-0.016526,0.274239
sp00237,8,Hit_med,PPhysA,0.0,0.002,0.998281,-0.001725,0.236204
sp00237,9,Spank_open,PPhysA,0.0,0.52975,0.480265,-0.788853,0.048279
sp00237,10,Spanked_bare,PPhysA,0.0,0.1405,0.859981,-0.153546,-0.048566
sp00237,11,Spanked_strap,PPhysA,0.0,0.10475,0.89841,-0.11069,-0.012525
sp00237,12,Sex_comment,SexA,0.0,0.00225,0.997446,-0.002566,0.124353
sp00237,13,Fondled,SexA,0.0,0.00175,0.997586,-0.002423,0.097942
sp00237,14,Touch_them,SexA,0.0,0.00025,0.999,-0.001003,0.239717
sp00237,15,Push_sib,WSV,0.0,0.093,0.905102,-0.103893,0.084024
sp00237,16,Hit_sib_med,WSV,0.0,0.00125,0.998838,-0.001165,0.063244
sp00237,17,Sex_comment_sib,WSV,0.0,0.00175,0.997586,-0.002423,0.086711
sp00237,18,Fondled_sib,WSV,0.0,0.00175,0.998425,-0.001579,0.111123
sp00237,19,o_fondled,SexA,0.0,0.038,0.959297,-0.041993,-0.059224
sp00237,20,o_intercourse,SexA,0.0,0.01625,0.985479,-0.014682,-0.112471
sp00237,21,Adults_push_m,WIPV,0.0,0.021,0.977663,-0.022933,0.193747
sp00237,22,Adults_hit_m,WIPV,0.0,0.005,0.994585,-0.005457,0.144163
sp00237,23,Adults_hit_med_m,WIPV,0.0,0.0035,0.997248,-0.002764,0.007977
sp00237,24,Adults_push_f,WIPV,0.0,0.019,0.981046,-0.019345,0.120958
sp00237,25,Adults_hit_f,WIPV,0.0,0.0035,0.997298,-0.002712,0.075286
sp00237,26,peer_swore,PeerVA,0.0,0.459,0.54475,-0.922232,0.308994
sp00237,27,Peer_hurtful,PeerVA,1.0,0.587,0.58091,-0.939893,0.579229
sp00237,28,Peer_Rumors,PeerVA,0.0,0.35725,0.648575,-0.471664,0.050936
sp00237,29,Peer_Excluded,PeerVA,0.0,0.37175,0.636125,-0.499334,0.092382
sp00237,30,Peer_afraid,PeerVA,0.0,0.07875,0.923193,-0.085577,0.194552
sp00237,31,Peer_threat_money,PeerPhysA,0.0,0.01325,0.988711,-0.011442,0.207557
sp00237,32,Peer_forced,PeerPhysA,0.0,0.029,0.972404,-0.028511,0.105363
sp00237,33,Peer_pushed,PeerPhysA,1.0,0.19175,0.19033,-1.916875,0.131264
sp00237,34,Peer_hit,PeerPhysA,0.0,0.037,0.964761,-0.03702,0.290849
sp00237,35,Peer_hit_med,PeerPhysA,0.0,0.0075,0.993455,-0.006608,0.215553
sp00237,38,M_unavail_poor,EN,0.0,0.08225,0.921755,-0.083991,0.114181
sp00237,39,F_unavail_poor,EN,0.0,0.15875,0.844741,-0.175635,0.018362
sp00237,40,P_diff_please,NVEA,0.0,0.24775,0.759777,-0.299441,0.028358
sp00237,41,P_no_time,NVEA,0.0,0.0785,0.930961,-0.074586,0.068671
sp00237,42,P_loved_you,EN,0.0,0.0105,0.989135,-0.011233,0.20433
sp00237,43,P_special,EN,0.0,0.01675,0.983374,-0.017577,0.112294
sp00237,44,P_protect,PN,0.0,0.006,0.996219,-0.003887,0.346964
sp00237,45,P_ER,PN,0.0,0.00275,0.996752,-0.003335,0.207359
sp00237,46,No_food,PN,0.0,0.0065,0.993772,-0.006284,0.092724
sp00237,47,Dirty_clothes,PN,0.0,0.006,0.996228,-0.003793,-0.017073
sp00237,48,Adult_resposibility,NVEA,1.0,0.2005,0.20203,-1.746367,0.239491
sp00237,49,Financial_pressure,NVEA,1.0,0.2285,0.22253,-1.665679,0.178274
sp00237,50,Kept_secrets,NVEA,1.0,0.18575,0.186177,-1.804255,0.187317
sp00237,51,Looked_out_each_other,PN,0.0,0.02275,0.978342,-0.02747,0.309094
sp00237,52,Fam_strength,EN,0.0,0.01375,0.982466,-0.020746,0.271731
sp00239,1,Swore,PVA,0.0,0.07025,0.933067,-0.075264,0.311912
sp00239,2,Hurtful,PVA,0.0,0.1495,0.854279,-0.181967,0.281594
sp00239,3,Afraid,PVA,0.0,0.05125,0.948027,-0.058086,0.414451
sp00239,4,Leave,PVA,0.0,0.03525,0.964746,-0.036503,0.18561
sp00239,5,Closet,NVEA,0.0,0.0045,0.992531,-0.007525,0.118484
sp00239,6,Pushed,PPhysA,0.0,0.094,0.901919,-0.110315,0.184076
sp00239,7,Hit,PPhysA,0.0,0.0145,0.982689,-0.017829,0.19042
sp00239,8,Hit_med,PPhysA,0.0,0.00075,0.998163,-0.001844,0.275335
sp00239,9,Spank_open,PPhysA,1.0,0.5325,0.534025,-0.673349,0.175304
