subject,item,item_id,subscale,response,y_hat,y_pred,loo,ku
sp00919,49,Financial_pressure,NVEA,0.0,0.066,0.936518,-0.07531,0.145495
sp00919,50,Kept_secrets,NVEA,0.0,0.07175,0.930993,-0.07468,0.148185
sp00919,51,Looked_out_each_other,PN,0.0,0.013,0.986848,-0.014166,0.312966
sp00919,52,Fam_strength,EN,0.0,0.008,0.992529,-0.007744,0.352613
sp00920,1,Swore,PVA,0.0,0.04125,0.956703,-0.054789,0.315036
sp00920,2,Hurtful,PVA,0.0,0.10825,0.887358,-0.169953,0.431858
sp00920,3,Afraid,PVA,0.0,0.06,0.937491,-0.071007,0.16484
sp00920,4,Leave,PVA,0.0,0.03175,0.965814,-0.035428,-0.042791
sp00920,5,Closet,NVEA,0.0,0.01025,0.989266,-0.010864,0.215693
sp00920,6,Pushed,PPhysA,0.0,0.0695,0.933064,-0.073139,0.200817
sp00920,7,Hit,PPhysA,0.0,0.0135,0.99022,-0.009971,0.279989
sp00920,8,Hit_med,PPhysA,0.0,0.00125,0.998308,-0.001697,0.055308
sp00920,9,Spank_open,PPhysA,0.0,0.152,0.850984,-0.456169,0.617893
sp00920,10,Spanked_bare,PPhysA,0.0,0.02225,0.976434,-0.024818,0.174256
sp00920,11,Spanked_strap,PPhysA,0.0,0.01975,0.97985,-0.021076,0.218153
sp00920,12,Sex_comment,SexA,0.0,0.00275,0.997232,-0.002784,0.103425
sp00920,13,Fondled,SexA,0.0,0.00275,0.997292,-0.00272,0.099869
sp00920,14,Touch_them,SexA,0.0,0.002,0.998796,-0.001207,0.071872
sp00920,15,Push_sib,WSV,0.0,0.09375,0.910841,-0.119289,0.650595
sp00920,16,Hit_sib_med,WSV,0.0,0.0015,0.998822,-0.001182,0.195025
sp00920,17,Sex_comment_sib,WSV,0.0,0.00325,0.997277,-0.002751,0.557118
sp00920,18,Fondled_sib,WSV,0.0,0.0005,0.998354,-0.001655,0.377761
sp00920,19,o_fondled,SexA,0.0,0.0335,0.964155,-0.037504,-0.008663
sp00920,20,o_intercourse,SexA,0.0,0.00925,0.991098,-0.009088,-0.067517
sp00920,21,Adults_push_m,WIPV,1.0,0.26275,0.266217,-4.071926,0.84152
sp00920,22,Adults_hit_m,WIPV,0.0,0.08475,0.924669,-0.107959,0.370636
sp00920,23,Adults_hit_med_m,WIPV,0.0,0.0335,0.966,-0.038675,0.395055
sp00920,24,Adults_push_f,WIPV,0.0,0.12975,0.867947,-0.163486,0.207435
sp00920,25,Adults_hit_f,WIPV,0.0,0.0165,0.983007,-0.017493,0.207036
sp00920,26,peer_swore,PeerVA,0.0,0.11975,0.880867,-0.15479,0.18284
sp00920,27,Peer_hurtful,PeerVA,0.0,0.11,0.891835,-0.191721,0.48962
sp00920,28,Peer_Rumors,PeerVA,0.0,0.1175,0.885207,-0.132583,0.114387
sp00920,29,Peer_Excluded,PeerVA,0.0,0.1065,0.894503,-0.121725,0.091036
sp00920,30,Peer_afraid,PeerVA,0.0,0.05925,0.944288,-0.058281,-0.027999
sp00920,31,Peer_threat_money,PeerPhysA,0.0,0.013,0.986591,-0.01375,0.134163
sp00920,32,Peer_forced,PeerPhysA,0.0,0.034,0.961804,-0.04022,0.069547
sp00920,33,Peer_pushed,PeerPhysA,0.0,0.161,0.84448,-0.273134,0.466805
sp00920,34,Peer_hit,PeerPhysA,0.0,0.019,0.983933,-0.023634,0.706948
sp00920,35,Peer_hit_med,PeerPhysA,0.0,0.00275,0.997237,-0.002831,0.443057
sp00920,36,Peer_forced_sex,SexA,0.0,0.01275,0.988371,-0.014749,0.391442
sp00920,37,Peer_sex_not_want,SexA,0.0,0.016,0.982661,-0.026274,0.53327
sp00920,38,M_unavail_poor,EN,0.0,0.0845,0.915875,-0.091405,0.126982
sp00920,39,F_unavail_poor,EN,0.0,0.17275,0.827743,-0.19731,-0.087733
sp00920,40,P_diff_please,NVEA,0.0,0.27475,0.730891,-0.347871,0.057159
sp00920,41,P_no_time,NVEA,0.0,0.10375,0.900825,-0.110949,0.096193
sp00920,42,P_loved_you,EN,0.0,0.0085,0.990723,-0.010185,0.346856
sp00920,43,P_special,EN,0.0,0.01325,0.985995,-0.015766,0.36163
sp00920,44,P_protect,PN,0.0,0.00525,0.994363,-0.006264,0.562128
sp00920,45,P_ER,PN,0.0,0.00725,0.994713,-0.006361,0.652588
sp00920,46,No_food,PN,0.0,0.00575,0.993906,-0.006194,0.28222
sp00920,47,Dirty_clothes,PN,0.0,0.00375,0.995915,-0.004113,0.20066
sp00920,48,Adult_resposibility,NVEA,1.0,0.69925,0.702897,-0.659336,0.672093
sp00920,49,Financial_pressure,NVEA,1.0,0.6175,0.623419,-0.640175,0.485709
sp00920,50,Kept_secrets,NVEA,1.0,0.3715,0.371751,-1.115728,0.148473
sp00920,51,Looked_out_each_other,PN,0.0,0.03975,0.961207,-0.044409,0.251877
sp00920,52,Fam_strength,EN,0.0,0.03275,0.97006,-0.032484,0.35148
sp00922,1,Swore,PVA,1.0,0.94,0.935342,-0.094583,0.45682
sp00922,2,Hurtful,PVA,1.0,0.97475,0.975292,-0.028477,0.450938
sp00922,3,Afraid,PVA,1.0,0.90075,0.909179,-0.102757,0.274753
sp00922,4,Leave,PVA,1.0,0.50225,0.506418,-0.772568,0.237516
sp00922,5,Closet,NVEA,0.0,0.13425,0.862972,-0.15393,0.192576
sp00922,6,Pushed,PPhysA,1.0,0.78975,0.786254,-0.259184,0.17886
sp00922,7,Hit,PPhysA,0.0,0.48475,0.496539,-0.844615,0.172811
sp00922,8,Hit_med,PPhysA,0.0,0.116,0.883888,-0.131735,0.212357
sp00922,9,Spank_open,PPhysA,1.0,0.8395,0.840793,-0.476431,0.797006
sp00922,10,Spanked_bare,PPhysA,0.0,0.1935,0.815484,-0.266156,0.517983
sp00922,11,Spanked_strap,PPhysA,0.0,0.3425,0.654775,-0.567341,0.337748
sp00922,12,Sex_comment,SexA,0.0,0.15525,0.840207,-0.191522,0.194608
sp00922,13,Fondled,SexA,0.0,0.12,0.884755,-0.129614,0.205716
sp00922,14,Touch_them,SexA,0.0,0.06375,0.941854,-0.06205,0.040836
sp00922,19,o_fondled,SexA,0.0,0.2015,0.798124,-0.245285,0.108639
sp00922,20,o_intercourse,SexA,0.0,0.037,0.961858,-0.04059,0.043987
sp00922,21,Adults_push_m,WIPV,0.0,0.12325,0.879132,-0.215621,0.542815
sp00922,22,Adults_hit_m,WIPV,0.0,0.01775,0.982606,-0.019898,0.441396
sp00922,23,Adults_hit_med_m,WIPV,0.0,0.01425,0.988473,-0.01208,0.267589
sp00922,24,Adults_push_f,WIPV,0.0,0.12725,0.868872,-0.1637,0.152042
sp00922,25,Adults_hit_f,WIPV,0.0,0.03125,0.967452,-0.034099,0.15661
sp00922,26,peer_swore,PeerVA,0.0,0.49175,0.505956,-0.967052,0.345796
sp00922,27,Peer_hurtful,PeerVA,0.0,0.405,0.591615,-1.159359,0.550908
sp00922,28,Peer_Rumors,PeerVA,0.0,0.341,0.661986,-0.467752,0.138584
sp00922,29,Peer_Excluded,PeerVA,1.0,0.225,0.222843,-1.861865,0.28785
sp00922,30,Peer_afraid,PeerVA,1.0,0.21125,0.216618,-1.656506,0.122091
sp00922,31,Peer_threat_money,PeerPhysA,0.0,0.14225,0.845401,-0.180215,0.102382
sp00922,32,Peer_forced,PeerPhysA,0.0,0.245,0.744652,-0.317357,-0.012263
sp00922,33,Peer_pushed,PeerPhysA,1.0,0.64675,0.651687,-0.704904,0.63032
sp00922,34,Peer_hit,PeerPhysA,0.0,0.139,0.867625,-0.253115,0.511454
sp00922,35,Peer_hit_med,PeerPhysA,0.0,0.0255,0.971312,-0.031117,0.403642
sp00922,36,Peer_forced_sex,SexA,0.0,0.03125,0.970453,-0.042481,0.546229
sp00922,37,Peer_sex_not_want,SexA,0.0,0.033,0.961725,-0.061002,0.580415
sp00922,38,M_unavail_poor,EN,1.0,0.63825,0.636334,-0.48532,0.123
sp00922,39,F_unavail_poor,EN,1.0,0.679,0.687049,-0.389909,0.045365
sp00922,40,P_diff_please,NVEA,1.0,0.88,0.884821,-0.126026,0.098472
sp00922,41,P_no_time,NVEA,1.0,0.73325,0.744889,-0.317453,0.121273
sp00922,42,P_loved_you,EN,0.0,0.046,0.962591,-0.045292,0.474252
sp00922,43,P_special,EN,0.0,0.1055,0.890439,-0.166339,0.398875
sp00922,44,P_protect,PN,0.0,0.14075,0.855658,-0.214918,0.360264
sp00922,45,P_ER,PN,0.0,0.093,0.910893,-0.124412,0.388495
sp00922,46,No_food,PN,1.0,0.32925,0.32299,-1.398619,0.318983
sp00922,47,Dirty_clothes,PN,0.0,0.18675,0.818391,-0.217425,0.180034
sp00922,48,Adult_resposibility,NVEA,1.0,0.85975,0.864741,-0.230611,0.35407
sp00922,49,Financial_pressure,NVEA,1.0,0.867,0.865069,-0.172803,0.274089
sp00922,50,Kept_secrets,NVEA,1.0,0.702,0.702345,-0.382552,0.069165
sp00922,51,Looked_out_each_other,PN,1.0,0.3835,0.379384,-1.439411,0.514811
sp00922,52,Fam_strength,EN,1.0,0.3955,0.397154,-1.311299,0.364303
sp00930,1,Swore,PVA,0.0,0.06925,0.924801,-0.106442,0.378869
sp00930,2,Hurtful,PVA,0.0,0.1835,0.817347,-0.30691,0.339175
sp00930,3,Afraid,PVA,1.0,0.11475,0.115109,-3.136662,0.401641
sp00930,4,Leave,PVA,0.0,0.0515,0.949619,-0.052838,-0.004388
sp00930,5,Closet,NVEA,0.0,0.00875,0.990096,-0.009997,-0.016489
sp00930,6,Pushed,PPhysA,0.0,0.18225,0.821701,-0.215313,0.104945
sp00930,7,Hit,PPhysA,0.0,0.03775,0.962379,-0.039719,0.140708
sp00930,8,Hit_med,PPhysA,0.0,0.006,0.995934,-0.004092,0.214393
sp00930,9,Spank_open,PPhysA,1.0,0.7895,0.791397,-0.859025,0.916734
sp00930,10,Spanked_bare,PPhysA,0.0,0.16225,0.833019,-0.232789,0.485457
sp00930,11,Spanked_strap,PPhysA,0.0,0.14475,0.852631,-0.192288,0.366546
sp00930,12,Sex_comment,SexA,0.0,0.0045,0.995057,-0.004984,0.119509
sp00930,13,Fondled,SexA,0.0,0.0055,0.995382,-0.004649,0.256066
sp00930,14,Touch_them,SexA,0.0,0.003,0.997932,-0.002076,0.089698
sp00930,15,Push_sib,WSV,0.0,0.12875,0.874413,-0.184519,0.677104
sp00930,16,Hit_sib_med,WSV,0.0,0.00225,0.998013,-0.001998,0.159461
sp00930,17,Sex_comment_sib,WSV,0.0,0.00375,0.995685,-0.004429,0.858676
sp00930,18,Fondled_sib,WSV,0.0,0.00225,0.997565,-0.002453,0.535391
sp00930,19,o_fondled,SexA,0.0,0.05075,0.950577,-0.052357,0.115244
sp00930,20,o_intercourse,SexA,0.0,0.01075,0.988069,-0.012236,0.172909
sp00930,21,Adults_push_m,WIPV,0.0,0.02775,0.974582,-0.036516,0.568946
sp00930,22,Adults_hit_m,WIPV,0.0,0.004,0.995777,-0.004657,0.545934
sp00930,23,Adults_hit_med_m,WIPV,0.0,0.004,0.997129,-0.00297,0.505761
sp00930,24,Adults_push_f,WIPV,0.0,0.0265,0.97334,-0.029128,0.259479
sp00930,25,Adults_hit_f,WIPV,0.0,0.0035,0.995457,-0.004594,0.150301
sp00930,26,peer_swore,PeerVA,0.0,0.1385,0.855617,-0.197055,0.11468
sp00930,27,Peer_hurtful,PeerVA,0.0,0.1145,0.875314,-0.240031,0.321412
sp00930,28,Peer_Rumors,PeerVA,0.0,0.1335,0.869227,-0.153435,0.019542
sp00930,29,Peer_Excluded,PeerVA,0.0,0.1135,0.887137,-0.131215,0.048827
sp00930,30,Peer_afraid,PeerVA,0.0,0.07175,0.932872,-0.070748,0.040466
sp00930,31,Peer_threat_money,PeerPhysA,0.0,0.0135,0.983296,-0.017177,0.265442
sp00930,32,Peer_forced,PeerPhysA,0.0,0.04425,0.954137,-0.04851,0.058098
sp00930,33,Peer_pushed,PeerPhysA,0.0,0.172,0.829998,-0.297795,0.43331
sp00930,34,Peer_hit,PeerPhysA,0.0,0.0185,0.984212,-0.021157,0.617399
sp00930,35,Peer_hit_med,PeerPhysA,0.0,0.00425,0.997057,-0.003004,0.321311
sp00930,36,Peer_forced_sex,SexA,0.0,0.01275,0.985474,-0.018917,0.484089
sp00930,37,Peer_sex_not_want,SexA,0.0,0.02125,0.978561,-0.032403,0.580685
sp00930,38,M_unavail_poor,EN,0.0,0.14275,0.860547,-0.158082,0.167398
sp00930,39,F_unavail_poor,EN,0.0,0.24375,0.766395,-0.278234,-0.064597
sp00930,40,P_diff_please,NVEA,0.0,0.34975,0.657152,-0.465603,0.031143
sp00930,41,P_no_time,NVEA,0.0,0.1105,0.892476,-0.119961,0.155642
sp00930,42,P_loved_you,EN,0.0,0.03825,0.96078,-0.049591,0.390482
sp00930,43,P_special,EN,0.0,0.07525,0.933112,-0.098451,0.461367
sp00930,44,P_protect,PN,0.0,0.04025,0.960422,-0.050003,0.456342
sp00930,45,P_ER,PN,0.0,0.03325,0.963044,-0.049691,0.483866
sp00930,46,No_food,PN,0.0,0.0215,0.980705,-0.01994,0.129856
sp00930,47,Dirty_clothes,PN,0.0,0.00975,0.990463,-0.009672,0.129092
sp00930,48,Adult_resposibility,NVEA,0.0,0.10975,0.890714,-0.165008,0.41204
sp00930,49,Financial_pressure,NVEA,0.0,0.16275,0.828814,-0.227667,0.196019
sp00930,50,Kept_secrets,NVEA,0.0,0.17275,0.822447,-0.205912,0.044027
sp00930,51,Looked_out_each_other,PN,1.0,0.149,0.151999,-3.250356,0.641146
sp00930,52,Fam_strength,EN,1.0,0.0975,0.094899,-3.503008,0.360545
sp00932,1,Swore,PVA,0.0,0.045,0.954153,-0.059812,0.362155
sp00932,2,Hurtful,PVA,0.0,0.11225,0.882066,-0.188708,0.569104
sp00932,3,Afraid,PVA,0.0,0.077,0.92939,-0.081558,0.237138
sp00932,4,Leave,PVA,0.0,0.03575,0.963704,-0.037731,0.073713
sp00932,5,Closet,NVEA,0.0,0.00925,0.989332,-0.010795,0.221185
sp00932,6,Pushed,PPhysA,0.0,0.07425,0.924101,-0.084005,0.182773
sp00932,7,Hit,PPhysA,0.0,0.01075,0.98831,-0.011957,0.158466
sp00932,8,Hit_med,PPhysA,0.0,0.00275,0.998034,-0.001974,0.115943
sp00932,9,Spank_open,PPhysA,0.0,0.16575,0.828072,-0.518564,0.558759
sp00932,10,Spanked_bare,PPhysA,0.0,0.02325,0.973702,-0.02773,0.23594
sp00932,11,Spanked_strap,PPhysA,0.0,0.0225,0.976953,-0.024088,0.177891
sp00932,12,Sex_comment,SexA,0.0,0.0025,0.996981,-0.003037,0.09714
sp00932,13,Fondled,SexA,0.0,0.003,0.99701,-0.003005,0.228191
sp00932,14,Touch_them,SexA,0.0,0.001,0.998668,-0.001335,0.228993
sp00932,19,o_fondled,SexA,0.0,0.035,0.964655,-0.037055,0.082427
sp00932,20,o_intercourse,SexA,0.0,0.00675,0.991596,-0.00858,0.193158
sp00932,21,Adults_push_m,WIPV,0.0,0.02,0.979342,-0.030509,0.53665
sp00932,22,Adults_hit_m,WIPV,0.0,0.0025,0.996133,-0.004338,0.597556
sp00932,23,Adults_hit_med_m,WIPV,0.0,0.002,0.997475,-0.002611,0.418729
sp00932,24,Adults_push_f,WIPV,0.0,0.022,0.978388,-0.023558,0.246163
sp00932,25,Adults_hit_f,WIPV,0.0,0.0025,0.996394,-0.003644,0.295623
sp00932,26,peer_swore,PeerVA,1.0,0.8885,0.885281,-0.158749,0.397645
sp00932,27,Peer_hurtful,PeerVA,1.0,0.96975,0.967746,-0.052813,0.81307
sp00932,28,Peer_Rumors,PeerVA,1.0,0.737,0.729125,-0.389893,0.306656
sp00932,29,Peer_Excluded,PeerVA,1.0,0.7555,0.75152,-0.357522,0.262658
sp00932,30,Peer_afraid,PeerVA,0.0,0.25125,0.745266,-0.323707,0.292459
sp00932,31,Peer_threat_money,PeerPhysA,0.0,0.009,0.990211,-0.009989,0.108164
sp00932,32,Peer_forced,PeerPhysA,0.0,0.0305,0.970611,-0.030751,0.059813
sp00932,33,Peer_pushed,PeerPhysA,0.0,0.09775,0.900168,-0.162588,0.41042
sp00932,34,Peer_hit,PeerPhysA,0.0,0.00775,0.992133,-0.009958,0.597442
sp00932,35,Peer_hit_med,PeerPhysA,0.0,0.0005,0.998441,-0.001586,0.310878
sp00932,36,Peer_forced_sex,SexA,0.0,0.00875,0.990254,-0.012495,0.627825
sp00932,37,Peer_sex_not_want,SexA,0.0,0.01475,0.985612,-0.02027,0.544006
sp00932,38,M_unavail_poor,EN,0.0,0.0845,0.908352,-0.100449,0.143673
sp00932,39,F_unavail_poor,EN,1.0,0.1905,0.182198,-1.922695,0.116456
sp00932,40,P_diff_please,NVEA,0.0,0.275,0.718913,-0.369564,0.11023
sp00932,41,P_no_time,NVEA,0.0,0.10075,0.898408,-0.11417,0.171584
sp00932,42,P_loved_you,EN,0.0,0.01425,0.987598,-0.014668,0.579123
sp00932,43,P_special,EN,0.0,0.01775,0.980344,-0.024245,0.54363
sp00932,44,P_protect,PN,0.0,0.00725,0.993481,-0.007437,0.610907
sp00932,45,P_ER,PN,0.0,0.0045,0.994262,-0.0065,0.488609
sp00932,46,No_food,PN,0.0,0.0105,0.992858,-0.00728,0.317864
sp00932,47,Dirty_clothes,PN,0.0,0.005,0.99526,-0.004782,0.09222
sp00932,48,Adult_resposibility,NVEA,1.0,0.615,0.606614,-0.945613,0.389687
sp00932,49,Financial_pressure,NVEA,1.0,0.53975,0.548385,-0.82191,0.303613
sp00932,50,Kept_secrets,NVEA,0.0,0.329,0.665675,-0.44406,0.191586
sp00932,51,Looked_out_each_other,PN,0.0,0.03975,0.957684,-0.049051,0.224138
sp00932,52,Fam_strength,EN,0.0,0.03325,0.964158,-0.039671,0.381983
sp00935,1,Swore,PVA,0.0,0.1175,0.883716,-0.179344,0.496899
sp00935,2,Hurtful,PVA,0.0,0.264,0.724419,-0.517494,0.512556
sp00935,3,Afraid,PVA,0.0,0.26575,0.741417,-0.358266,0.220694
sp00935,4,Leave,PVA,0.0,0.0785,0.920039,-0.085516,-0.015876
sp00935,5,Closet,NVEA,0.0,0.02825,0.973091,-0.027585,0.251844
sp00935,6,Pushed,PPhysA,1.0,0.31575,0.325123,-1.344279,0.2096
sp00935,7,Hit,PPhysA,0.0,0.09375,0.909232,-0.101281,0.066206
sp00935,8,Hit_med,PPhysA,0.0,0.012,0.990048,-0.010072,0.023344
sp00935,9,Spank_open,PPhysA,1.0,0.85075,0.85038,-0.487201,0.835531
sp00935,10,Spanked_bare,PPhysA,0.0,0.21175,0.792095,-0.312291,0.397153
sp00935,11,Spanked_strap,PPhysA,0.0,0.22325,0.774929,-0.332797,0.368075
sp00935,12,Sex_comment,SexA,0.0,0.012,0.987957,-0.012233,0.09449
sp00935,13,Fondled,SexA,0.0,0.01125,0.989634,-0.010487,0.030836
sp00935,14,Touch_them,SexA,0.0,0.00475,0.99537,-0.004658,0.090681
sp00935,15,Push_sib,WSV,0.0,0.2065,0.793507,-0.319402,0.426502
sp00935,16,Hit_sib_med,WSV,0.0,0.0045,0.995464,-0.004576,0.178035
sp00935,17,Sex_comment_sib,WSV,0.0,0.01125,0.99204,-0.00816,0.690135
sp00935,18,Fondled_sib,WSV,0.0,0.00425,0.995364,-0.004704,0.725857
sp00935,19,o_fondled,SexA,0.0,0.07825,0.9271,-0.078908,0.088663
sp00935,20,o_intercourse,SexA,0.0,0.0155,0.983513,-0.017016,0.095702
sp00935,21,Adults_push_m,WIPV,0.0,0.0445,0.955212,-0.068066,0.434963
sp00935,22,Adults_hit_m,WIPV,0.0,0.007,0.992636,-0.008263,0.447717
sp00935,23,Adults_hit_med_m,WIPV,0.0,0.00475,0.995414,-0.00472,0.281434
sp00935,24,Adults_push_f,WIPV,0.0,0.04125,0.955469,-0.049993,0.114313
sp00935,25,Adults_hit_f,WIPV,0.0,0.005,0.992052,-0.008071,0.043539
sp00935,26,peer_swore,PeerVA,1.0,0.35775,0.366487,-1.573288,0.555354
sp00935,27,Peer_hurtful,PeerVA,0.0,0.383,0.626342,-1.050006,0.632292
sp00935,28,Peer_Rumors,PeerVA,0.0,0.273,0.731442,-0.349007,0.347064
sp00935,29,Peer_Excluded,PeerVA,0.0,0.21875,0.774889,-0.2854,0.305209
sp00935,30,Peer_afraid,PeerVA,0.0,0.125,0.877802,-0.1329,0.183204
sp00935,31,Peer_threat_money,PeerPhysA,0.0,0.02125,0.976502,-0.02433,0.078444
sp00935,32,Peer_forced,PeerPhysA,0.0,0.06025,0.939803,-0.064543,0.15225
sp00935,33,Peer_pushed,PeerPhysA,0.0,0.1755,0.805925,-0.342158,0.33339
sp00935,34,Peer_hit,PeerPhysA,0.0,0.0125,0.984738,-0.01944,0.477123
sp00935,35,Peer_hit_med,PeerPhysA,0.0,0.003,0.996824,-0.003235,0.339833
sp00935,36,Peer_forced_sex,SexA,0.0,0.0175,0.980423,-0.028312,0.666183
sp00935,37,Peer_sex_not_want,SexA,0.0,0.0295,0.972284,-0.044734,0.679933
sp00935,38,M_unavail_poor,EN,1.0,0.216,0.20536,-1.774111,0.212695
sp00935,39,F_unavail_poor,EN,1.0,0.334,0.326421,-1.198518,0.085053
sp00935,40,P_diff_please,NVEA,0.0,0.5245,0.478021,-0.815169,0.144358
sp00935,41,P_no_time,NVEA,0.0,0.2565,0.738342,-0.330382,0.186419
sp00935,42,P_loved_you,EN,0.0,0.01275,0.98828,-0.013209,0.415721
sp00935,43,P_special,EN,0.0,0.02675,0.975397,-0.031839,0.463425
sp00935,44,P_protect,PN,1.0,0.2745,0.272136,-2.528176,0.536618
sp00935,45,P_ER,PN,0.0,0.237,0.759106,-0.461073,0.463695
sp00935,46,No_food,PN,0.0,0.081,0.915291,-0.095829,0.325466
sp00935,47,Dirty_clothes,PN,0.0,0.0335,0.969141,-0.032156,0.128093
sp00935,48,Adult_resposibility,NVEA,1.0,0.75825,0.767141,-0.511513,0.699017
sp00935,49,Financial_pressure,NVEA,1.0,0.7295,0.724085,-0.414155,0.084988
sp00935,50,Kept_secrets,NVEA,1.0,0.484,0.490349,-0.786731,0.021408
sp00935,51,Looked_out_each_other,PN,1.0,0.45825,0.454465,-1.068037,0.569961
sp00935,52,Fam_strength,EN,0.0,0.081,0.927403,-0.08446,0.240274
sp00939,1,Swore,PVA,1.0,0.596,0.609423,-0.948837,0.641268
sp00939,2,Hurtful,PVA,1.0,0.77225,0.767192,-0.400822,0.590222
sp00939,3,Afraid,PVA,0.0,0.30525,0.695199,-0.445431,0.13526
sp00939,4,Leave,PVA,0.0,0.14875,0.849981,-0.170525,0.097312
sp00939,5,Closet,NVEA,0.0,0.019,0.978675,-0.021706,0.183932
sp00939,6,Pushed,PPhysA,1.0,0.39925,0.384036,-1.143409,0.267187
sp00939,7,Hit,PPhysA,0.0,0.134,0.875655,-0.14429,0.199694
sp00939,8,Hit_med,PPhysA,0.0,0.01075,0.988488,-0.011686,0.132518
sp00939,9,Spank_open,PPhysA,1.0,0.955,0.96091,-0.07337,0.750897
sp00939,10,Spanked_bare,PPhysA,0.0,0.40525,0.606842,-0.788695,0.380534
sp00939,11,Spanked_strap,PPhysA,1.0,0.4145,0.407358,-1.334826,0.344944
sp00939,12,Sex_comment,SexA,0.0,0.01275,0.988248,-0.011946,0.143869
sp00939,13,Fondled,SexA,0.0,0.011,0.989893,-0.010223,-0.0294
sp00939,14,Touch_them,SexA,0.0,0.00275,0.995418,-0.004609,0.022568
sp00939,15,Push_sib,WSV,1.0,0.417,0.42224,-1.493169,0.840883
sp00939,16,Hit_sib_med,WSV,0.0,0.00825,0.991789,-0.008405,0.365109
sp00939,17,Sex_comment_sib,WSV,0.0,0.007,0.990514,-0.009709,0.477764
sp00939,18,Fondled_sib,WSV,0.0,0.0055,0.994031,-0.006147,0.648899
sp00939,19,o_fondled,SexA,0.0,0.076,0.927903,-0.078004,0.142594
sp00939,20,o_intercourse,SexA,0.0,0.01425,0.983822,-0.016685,0.103601
sp00939,21,Adults_push_m,WIPV,0.0,0.04125,0.96041,-0.064034,0.556187
sp00939,22,Adults_hit_m,WIPV,0.0,0.0085,0.993464,-0.007363,0.503237
sp00939,23,Adults_hit_med_m,WIPV,0.0,0.004,0.995827,-0.004322,0.406728
sp00939,24,Adults_push_f,WIPV,0.0,0.04075,0.958806,-0.046361,0.319856
sp00939,25,Adults_hit_f,WIPV,0.0,0.00825,0.992519,-0.007596,0.227989
sp00939,26,peer_swore,PeerVA,0.0,0.6215,0.379985,-1.449507,0.505739
sp00939,27,Peer_hurtful,PeerVA,1.0,0.7215,0.719476,-0.681602,0.654057
sp00939,28,Peer_Rumors,PeerVA,1.0,0.4275,0.442112,-0.956027,0.190814
sp00939,29,Peer_Excluded,PeerVA,0.0,0.39575,0.598944,-0.61145,0.355816
sp00939,30,Peer_afraid,PeerVA,0.0,0.16875,0.82675,-0.195449,0.178154
sp00939,31,Peer_threat_money,PeerPhysA,0.0,0.021,0.977299,-0.023551,0.183033
sp00939,32,Peer_forced,PeerPhysA,0.0,0.059,0.942057,-0.062191,0.190585
sp00939,33,Peer_pushed,PeerPhysA,0.0,0.189,0.815307,-0.338337,0.320578
sp00939,34,Peer_hit,PeerPhysA,0.0,0.0175,0.983815,-0.025089,0.76903
sp00939,35,Peer_hit_med,PeerPhysA,0.0,0.00375,0.99667,-0.003441,0.417541
sp00939,36,Peer_forced_sex,SexA,0.0,0.0195,0.981625,-0.024443,0.401511
sp00939,37,Peer_sex_not_want,SexA,0.0,0.0265,0.973747,-0.040743,0.529828
sp00939,38,M_unavail_poor,EN,0.0,0.20025,0.802285,-0.232719,0.127533
sp00939,39,F_unavail_poor,EN,0.0,0.31225,0.679415,-0.404448,0.059537
sp00939,40,P_diff_please,NVEA,0.0,0.519,0.493029,-0.780748,0.123309
sp00939,41,P_no_time,NVEA,0.0,0.2185,0.775452,-0.273696,0.198607
sp00939,42,P_loved_you,EN,0.0,0.01175,0.989128,-0.01193,0.41069
sp00939,43,P_special,EN,0.0,0.02275,0.977211,-0.029671,0.609749
sp00939,44,P_protect,PN,0.0,0.012,0.989195,-0.012913,0.579202
sp00939,45,P_ER,PN,0.0,0.00625,0.992078,-0.009217,0.585872
sp00939,46,No_food,PN,0.0,0.023,0.97807,-0.022774,0.180085
sp00939,47,Dirty_clothes,PN,0.0,0.0155,0.985592,-0.014668,0.118273
sp00939,48,Adult_resposibility,NVEA,1.0,0.459,0.455557,-1.55697,0.500175
sp00939,49,Financial_pressure,NVEA,0.0,0.46625,0.528614,-0.849343,0.25719
sp00939,50,Kept_secrets,NVEA,0.0,0.354,0.6487,-0.462856,0.216333
sp00939,51,Looked_out_each_other,PN,0.0,0.07075,0.933361,-0.080677,0.285208
sp00939,52,Fam_strength,EN,0.0,0.069,0.930769,-0.080978,0.377976
sp00940,1,Swore,PVA,1.0,0.64225,0.638396,-0.791141,0.500232
sp00940,2,Hurtful,PVA,1.0,0.7865,0.795936,-0.316229,0.44406
sp00940,3,Afraid,PVA,0.0,0.33275,0.655222,-0.516214,0.288586
sp00940,4,Leave,PVA,0.0,0.1695,0.836409,-0.187756,0.217384
sp00940,5,Closet,NVEA,0.0,0.023,0.97238,-0.028275,0.241627
sp00940,6,Pushed,PPhysA,0.0,0.33275,0.672137,-0.44256,0.29824
sp00940,7,Hit,PPhysA,0.0,0.0865,0.909851,-0.10026,0.376435
sp00940,8,Hit_med,PPhysA,0.0,0.0115,0.989347,-0.010796,0.255816
sp00940,9,Spank_open,PPhysA,1.0,0.795,0.801098,-0.748707,0.871183
sp00940,10,Spanked_bare,PPhysA,0.0,0.167,0.836916,-0.221704,0.45327
