subject,item,item_id,subscale,response,n_years,y_hat,y_pred,loo,ku
1t32wlmy8chk11ibmbkl773y,31,Peer_threat_money,PeerPhysA,0.0,0.0,0.01175,0.98402,-0.016217,-0.045662
1t32wlmy8chk11ibmbkl773y,32,Peer_forced,PeerPhysA,0.0,0.0,0.02275,0.975064,-0.025526,0.060151
1t32wlmy8chk11ibmbkl773y,33,Peer_pushed,PeerPhysA,0.0,0.0,0.05075,0.939903,-0.063413,0.046151
1t32wlmy8chk11ibmbkl773y,34,Peer_hit,PeerPhysA,0.0,0.0,0.022,0.976504,-0.024017,-0.050836
1t32wlmy8chk11ibmbkl773y,35,Peer_hit_med,PeerPhysA,0.0,0.0,0.0015,0.997666,-0.002344,0.019916
1t32wlmy8chk11ibmbkl773y,36,Peer_forced_sex,SexA,0.0,0.0,0.0135,0.988265,-0.011883,0.028448
1t32wlmy8chk11ibmbkl773y,37,Peer_sex_not_want,SexA,0.0,0.0,0.02025,0.979403,-0.020997,0.05753
1t32wlmy8chk11ibmbkl773y,38,M_unavail_poor,EN,0.0,0.0,0.0105,0.988264,-0.011997,0.135649
1t32wlmy8chk11ibmbkl773y,39,F_unavail_poor,EN,0.0,0.0,0.071,0.928407,-0.07669,0.165024
1t32wlmy8chk11ibmbkl773y,40,P_diff_please,NVEA,0.0,0.0,0.06325,0.932087,-0.07365,0.158595
1t32wlmy8chk11ibmbkl773y,41,P_no_time,NVEA,0.0,0.0,0.023,0.97713,-0.023595,0.160807
1t32wlmy8chk11ibmbkl773y,42,P_loved_you,EN,0.0,0.0,0.00375,0.996339,-0.003683,0.040912
1t32wlmy8chk11ibmbkl773y,43,P_special,EN,0.0,0.0,0.01925,0.980051,-0.020365,0.153541
1t32wlmy8chk11ibmbkl773y,44,P_protect,PN,0.0,0.0,0.0015,0.997416,-0.002598,0.124499
1t32wlmy8chk11ibmbkl773y,45,P_ER,PN,0.0,0.0,0.0055,0.993659,-0.006391,0.097608
1t32wlmy8chk11ibmbkl773y,46,No_food,PN,0.0,0.0,0.00325,0.997267,-0.002746,0.024198
1t32wlmy8chk11ibmbkl773y,47,Dirty_clothes,PN,0.0,0.0,0.00175,0.998675,-0.001329,0.131444
1t32wlmy8chk11ibmbkl773y,48,Adult_resposibility,NVEA,0.0,0.0,0.04425,0.959338,-0.042637,0.058461
1t32wlmy8chk11ibmbkl773y,49,Financial_pressure,NVEA,0.0,0.0,0.08325,0.91084,-0.096456,0.026389
1t32wlmy8chk11ibmbkl773y,50,Kept_secrets,NVEA,0.0,0.0,0.08325,0.921013,-0.08404,-0.069485
1t32wlmy8chk11ibmbkl773y,51,Looked_out_each_other,PN,0.0,0.0,0.0075,0.991184,-0.008948,0.10349
1t32wlmy8chk11ibmbkl773y,52,Fam_strength,EN,0.0,0.0,0.009,0.989993,-0.010246,0.30448
1tbstcu1cdzttg195j2zc3lw,1,Swore,PVA,1.0,14.0,0.6565,0.647118,-0.461666,0.127623
1tbstcu1cdzttg195j2zc3lw,2,Hurtful,PVA,1.0,12.0,0.834,0.833496,-0.190281,0.18793
1tbstcu1cdzttg195j2zc3lw,3,Afraid,PVA,1.0,5.0,0.571,0.560406,-0.656989,0.070852
1tbstcu1cdzttg195j2zc3lw,4,Leave,PVA,1.0,3.0,0.25425,0.249166,-1.489877,0.075261
1tbstcu1cdzttg195j2zc3lw,5,Closet,NVEA,0.0,0.0,0.0515,0.947048,-0.054784,0.130282
1tbstcu1cdzttg195j2zc3lw,6,Pushed,PPhysA,1.0,5.0,0.537,0.527115,-0.693395,0.136576
1tbstcu1cdzttg195j2zc3lw,7,Hit,PPhysA,0.0,0.0,0.298,0.685053,-0.407704,0.070449
1tbstcu1cdzttg195j2zc3lw,8,Hit_med,PPhysA,0.0,0.0,0.0225,0.976958,-0.023494,0.06366
1tbstcu1cdzttg195j2zc3lw,9,Spank_open,PPhysA,0.0,0.0,0.772,0.238229,-1.459244,0.071526
1tbstcu1cdzttg195j2zc3lw,10,Spanked_bare,PPhysA,0.0,0.0,0.2705,0.720821,-0.330992,0.034825
1tbstcu1cdzttg195j2zc3lw,11,Spanked_strap,PPhysA,0.0,0.0,0.447,0.551729,-0.606148,0.037104
1tbstcu1cdzttg195j2zc3lw,12,Sex_comment,SexA,0.0,0.0,0.099,0.904568,-0.101917,0.070611
1tbstcu1cdzttg195j2zc3lw,13,Fondled,SexA,0.0,0.0,0.05675,0.936331,-0.06646,0.128411
1tbstcu1cdzttg195j2zc3lw,14,Touch_them,SexA,0.0,0.0,0.037,0.965937,-0.034844,-0.024418
1tbstcu1cdzttg195j2zc3lw,19,o_fondled,SexA,0.0,0.0,0.0955,0.903057,-0.102802,-0.044799
1tbstcu1cdzttg195j2zc3lw,20,o_intercourse,SexA,0.0,0.0,0.05225,0.948878,-0.052897,0.079677
1tbstcu1cdzttg195j2zc3lw,21,Adults_push_m,WIPV,0.0,0.0,0.266,0.735265,-0.318203,-0.078881
1tbstcu1cdzttg195j2zc3lw,22,Adults_hit_m,WIPV,0.0,0.0,0.08175,0.918611,-0.086947,0.037778
1tbstcu1cdzttg195j2zc3lw,23,Adults_hit_med_m,WIPV,0.0,0.0,0.04075,0.961903,-0.039109,0.135965
1tbstcu1cdzttg195j2zc3lw,24,Adults_push_f,WIPV,0.0,0.0,0.13975,0.865604,-0.146901,0.05396
1tbstcu1cdzttg195j2zc3lw,25,Adults_hit_f,WIPV,0.0,0.0,0.02225,0.976413,-0.024052,0.057973
1tbstcu1cdzttg195j2zc3lw,26,peer_swore,PeerVA,0.0,0.0,0.77625,0.217616,-1.583399,-0.104331
1tbstcu1cdzttg195j2zc3lw,27,Peer_hurtful,PeerVA,1.0,9.0,0.8635,0.86843,-0.142959,-0.027761
1tbstcu1cdzttg195j2zc3lw,28,Peer_Rumors,PeerVA,1.0,13.0,0.6175,0.611262,-0.500207,0.064785
1tbstcu1cdzttg195j2zc3lw,29,Peer_Excluded,PeerVA,1.0,12.0,0.58025,0.582306,-0.546309,-0.001546
1tbstcu1cdzttg195j2zc3lw,30,Peer_afraid,PeerVA,0.0,0.0,0.313,0.691144,-0.378244,-0.142224
1tbstcu1cdzttg195j2zc3lw,31,Peer_threat_money,PeerPhysA,0.0,0.0,0.118,0.885107,-0.123028,0.036691
1tbstcu1cdzttg195j2zc3lw,32,Peer_forced,PeerPhysA,0.0,0.0,0.22,0.776296,-0.257468,-0.083163
1tbstcu1cdzttg195j2zc3lw,33,Peer_pushed,PeerPhysA,0.0,0.0,0.41425,0.586619,-0.546973,0.136938
1tbstcu1cdzttg195j2zc3lw,34,Peer_hit,PeerPhysA,0.0,0.0,0.1855,0.810147,-0.213357,-0.051723
1tbstcu1cdzttg195j2zc3lw,35,Peer_hit_med,PeerPhysA,0.0,0.0,0.049,0.948133,-0.053761,-0.01386
1tbstcu1cdzttg195j2zc3lw,36,Peer_forced_sex,SexA,0.0,0.0,0.13125,0.864348,-0.147672,0.076969
1tbstcu1cdzttg195j2zc3lw,37,Peer_sex_not_want,SexA,1.0,2.0,0.179,0.168854,-1.834568,0.006623
1tbstcu1cdzttg195j2zc3lw,38,M_unavail_poor,EN,1.0,17.0,0.432,0.425248,-0.935972,0.072713
1tbstcu1cdzttg195j2zc3lw,39,F_unavail_poor,EN,1.0,14.0,0.5335,0.53199,-0.652885,-0.049563
1tbstcu1cdzttg195j2zc3lw,40,P_diff_please,NVEA,0.0,0.0,0.6445,0.353064,-1.10162,0.011148
1tbstcu1cdzttg195j2zc3lw,41,P_no_time,NVEA,0.0,0.0,0.40075,0.578476,-0.576135,-0.005407
1tbstcu1cdzttg195j2zc3lw,42,P_loved_you,EN,0.0,5.0,0.0975,0.904789,-0.101712,0.023497
1tbstcu1cdzttg195j2zc3lw,43,P_special,EN,1.0,18.0,0.24,0.231271,-1.524192,0.026958
1tbstcu1cdzttg195j2zc3lw,44,P_protect,PN,0.0,0.0,0.12075,0.875006,-0.137369,0.01595
1tbstcu1cdzttg195j2zc3lw,45,P_ER,PN,0.0,0.0,0.08025,0.922474,-0.081405,0.01815
1tbstcu1cdzttg195j2zc3lw,46,No_food,PN,0.0,0.0,0.09025,0.904578,-0.102198,0.010884
1tbstcu1cdzttg195j2zc3lw,47,Dirty_clothes,PN,0.0,0.0,0.045,0.955455,-0.04606,0.200475
1tbstcu1cdzttg195j2zc3lw,48,Adult_resposibility,NVEA,1.0,11.0,0.48125,0.486416,-0.755602,0.084448
1tbstcu1cdzttg195j2zc3lw,49,Financial_pressure,NVEA,1.0,5.0,0.53725,0.531557,-0.650592,0.013508
1tbstcu1cdzttg195j2zc3lw,50,Kept_secrets,NVEA,1.0,2.0,0.3765,0.385667,-0.97457,-0.101156
1tbstcu1cdzttg195j2zc3lw,51,Looked_out_each_other,PN,0.0,0.0,0.2765,0.711038,-0.358024,0.037842
1tbstcu1cdzttg195j2zc3lw,52,Fam_strength,EN,0.0,0.0,0.4675,0.525812,-0.707201,-0.001777
1xxfhy99ti3rjc0hfmnyzclo,1,Swore,PVA,1.0,11.0,0.53225,0.5387,-0.670247,0.019993
1xxfhy99ti3rjc0hfmnyzclo,2,Hurtful,PVA,1.0,12.0,0.748,0.748714,-0.310236,0.158749
1xxfhy99ti3rjc0hfmnyzclo,3,Afraid,PVA,0.0,0.0,0.40475,0.589205,-0.601117,0.128595
1xxfhy99ti3rjc0hfmnyzclo,4,Leave,PVA,0.0,0.0,0.183,0.821032,-0.20371,0.125145
1xxfhy99ti3rjc0hfmnyzclo,5,Closet,NVEA,0.0,0.0,0.0425,0.960507,-0.040537,0.148834
1xxfhy99ti3rjc0hfmnyzclo,6,Pushed,PPhysA,0.0,0.0,0.41525,0.591962,-0.567219,0.076297
1xxfhy99ti3rjc0hfmnyzclo,7,Hit,PPhysA,0.0,0.0,0.21275,0.788178,-0.253793,0.092253
1xxfhy99ti3rjc0hfmnyzclo,8,Hit_med,PPhysA,0.0,0.0,0.01525,0.985634,-0.014555,0.061808
1xxfhy99ti3rjc0hfmnyzclo,9,Spank_open,PPhysA,0.0,0.0,0.72775,0.273109,-1.321498,0.029701
1xxfhy99ti3rjc0hfmnyzclo,10,Spanked_bare,PPhysA,0.0,0.0,0.2425,0.758792,-0.27895,-0.175344
1xxfhy99ti3rjc0hfmnyzclo,11,Spanked_strap,PPhysA,0.0,0.0,0.3965,0.608718,-0.50591,0.055781
1xxfhy99ti3rjc0hfmnyzclo,12,Sex_comment,SexA,0.0,0.0,0.05825,0.934039,-0.069115,0.047782
1xxfhy99ti3rjc0hfmnyzclo,13,Fondled,SexA,0.0,0.0,0.04,0.954933,-0.046512,0.014058
1xxfhy99ti3rjc0hfmnyzclo,14,Touch_them,SexA,0.0,0.0,0.02375,0.974685,-0.025757,-0.004054
1xxfhy99ti3rjc0hfmnyzclo,19,o_fondled,SexA,0.0,0.0,0.07575,0.923693,-0.079948,0.105684
1xxfhy99ti3rjc0hfmnyzclo,20,o_intercourse,SexA,0.0,0.0,0.03175,0.963419,-0.037515,-0.001282
1xxfhy99ti3rjc0hfmnyzclo,21,Adults_push_m,WIPV,0.0,0.0,0.197,0.804841,-0.223987,-0.028807
1xxfhy99ti3rjc0hfmnyzclo,22,Adults_hit_m,WIPV,0.0,0.0,0.0505,0.950321,-0.051883,0.234772
1xxfhy99ti3rjc0hfmnyzclo,23,Adults_hit_med_m,WIPV,0.0,0.0,0.02575,0.973174,-0.027352,0.054438
1xxfhy99ti3rjc0hfmnyzclo,24,Adults_push_f,WIPV,0.0,0.0,0.09925,0.902156,-0.104432,0.076763
1xxfhy99ti3rjc0hfmnyzclo,25,Adults_hit_f,WIPV,0.0,0.0,0.0175,0.985074,-0.015124,0.025064
1xxfhy99ti3rjc0hfmnyzclo,26,peer_swore,PeerVA,1.0,12.0,0.72525,0.727722,-0.325462,0.052855
1xxfhy99ti3rjc0hfmnyzclo,27,Peer_hurtful,PeerVA,1.0,12.0,0.828,0.828644,-0.191547,0.126486
1xxfhy99ti3rjc0hfmnyzclo,28,Peer_Rumors,PeerVA,1.0,9.0,0.5795,0.559712,-0.59134,0.042378
1xxfhy99ti3rjc0hfmnyzclo,29,Peer_Excluded,PeerVA,1.0,11.0,0.53775,0.543443,-0.616579,-0.017448
1xxfhy99ti3rjc0hfmnyzclo,30,Peer_afraid,PeerVA,0.0,0.0,0.254,0.75219,-0.29112,0.116481
1xxfhy99ti3rjc0hfmnyzclo,31,Peer_threat_money,PeerPhysA,0.0,0.0,0.088,0.907659,-0.097605,0.016608
1xxfhy99ti3rjc0hfmnyzclo,32,Peer_forced,PeerPhysA,0.0,0.0,0.1945,0.821332,-0.199793,-0.012981
1xxfhy99ti3rjc0hfmnyzclo,33,Peer_pushed,PeerPhysA,0.0,0.0,0.3605,0.652222,-0.43762,0.12975
1xxfhy99ti3rjc0hfmnyzclo,34,Peer_hit,PeerPhysA,0.0,0.0,0.15025,0.847805,-0.167146,0.064081
1xxfhy99ti3rjc0hfmnyzclo,35,Peer_hit_med,PeerPhysA,0.0,0.0,0.032,0.963981,-0.036974,0.046489
1xxfhy99ti3rjc0hfmnyzclo,36,Peer_forced_sex,SexA,0.0,0.0,0.0935,0.896014,-0.111066,0.015814
1xxfhy99ti3rjc0hfmnyzclo,37,Peer_sex_not_want,SexA,0.0,0.0,0.1265,0.865435,-0.146121,-0.069307
1xxfhy99ti3rjc0hfmnyzclo,38,M_unavail_poor,EN,1.0,11.0,0.30575,0.312644,-1.295834,0.22202
1xxfhy99ti3rjc0hfmnyzclo,39,F_unavail_poor,EN,1.0,12.0,0.445,0.454038,-0.822995,0.080055
1xxfhy99ti3rjc0hfmnyzclo,40,P_diff_please,NVEA,1.0,14.0,0.55275,0.557021,-0.617577,0.12815
1xxfhy99ti3rjc0hfmnyzclo,41,P_no_time,NVEA,0.0,0.0,0.3185,0.672458,-0.416146,0.03659
1xxfhy99ti3rjc0hfmnyzclo,42,P_loved_you,EN,0.0,0.0,0.0775,0.934173,-0.069015,-0.028873
1xxfhy99ti3rjc0hfmnyzclo,43,P_special,EN,0.0,0.0,0.178,0.819741,-0.202605,0.070124
1xxfhy99ti3rjc0hfmnyzclo,44,P_protect,PN,0.0,0.0,0.08275,0.918764,-0.086603,-0.000499
1xxfhy99ti3rjc0hfmnyzclo,45,P_ER,PN,0.0,0.0,0.06,0.941789,-0.060443,-0.030644
1xxfhy99ti3rjc0hfmnyzclo,46,No_food,PN,0.0,0.0,0.06775,0.936118,-0.067013,0.085925
1xxfhy99ti3rjc0hfmnyzclo,47,Dirty_clothes,PN,0.0,0.0,0.02825,0.970744,-0.029945,0.023131
1xxfhy99ti3rjc0hfmnyzclo,48,Adult_resposibility,NVEA,0.0,0.0,0.40575,0.603172,-0.52794,0.082268
1xxfhy99ti3rjc0hfmnyzclo,49,Financial_pressure,NVEA,0.0,0.0,0.4505,0.539269,-0.636185,0.033397
1xxfhy99ti3rjc0hfmnyzclo,50,Kept_secrets,NVEA,1.0,18.0,0.33575,0.333058,-1.127206,0.121393
1xxfhy99ti3rjc0hfmnyzclo,51,Looked_out_each_other,PN,1.0,18.0,0.2145,0.20629,-1.72871,0.111276
1xxfhy99ti3rjc0hfmnyzclo,52,Fam_strength,EN,1.0,18.0,0.33375,0.347085,-1.205666,0.23254
1ytsg9ug7agkbqw9kwdb7shj,1,Swore,PVA,1.0,6.0,0.7805,0.780647,-0.258075,0.069178
1ytsg9ug7agkbqw9kwdb7shj,2,Hurtful,PVA,1.0,6.0,0.916,0.914146,-0.092059,0.05651
1ytsg9ug7agkbqw9kwdb7shj,3,Afraid,PVA,1.0,2.0,0.763,0.756115,-0.304566,0.116316
1ytsg9ug7agkbqw9kwdb7shj,4,Leave,PVA,0.0,0.0,0.37975,0.617484,-0.510923,0.061036
1ytsg9ug7agkbqw9kwdb7shj,5,Closet,NVEA,0.0,0.0,0.08575,0.917611,-0.087016,0.14372
1ytsg9ug7agkbqw9kwdb7shj,6,Pushed,PPhysA,1.0,1.0,0.686,0.692594,-0.390803,0.007952
1ytsg9ug7agkbqw9kwdb7shj,7,Hit,PPhysA,1.0,2.0,0.50225,0.506403,-0.757923,0.114273
1ytsg9ug7agkbqw9kwdb7shj,8,Hit_med,PPhysA,0.0,0.0,0.043,0.952541,-0.049445,0.154856
1ytsg9ug7agkbqw9kwdb7shj,9,Spank_open,PPhysA,1.0,7.0,0.79575,0.806778,-0.216577,-0.008784
1ytsg9ug7agkbqw9kwdb7shj,10,Spanked_bare,PPhysA,0.0,0.0,0.344,0.657724,-0.425243,-0.008021
1ytsg9ug7agkbqw9kwdb7shj,11,Spanked_strap,PPhysA,1.0,5.0,0.5305,0.534677,-0.640017,-0.035757
1ytsg9ug7agkbqw9kwdb7shj,12,Sex_comment,SexA,0.0,0.0,0.1585,0.837773,-0.182418,0.110696
1ytsg9ug7agkbqw9kwdb7shj,13,Fondled,SexA,0.0,0.0,0.106,0.893831,-0.114372,0.1663
1ytsg9ug7agkbqw9kwdb7shj,14,Touch_them,SexA,0.0,0.0,0.0585,0.94679,-0.055174,0.052649
1ytsg9ug7agkbqw9kwdb7shj,19,o_fondled,SexA,0.0,0.0,0.13775,0.863026,-0.14908,-0.041863
1ytsg9ug7agkbqw9kwdb7shj,20,o_intercourse,SexA,0.0,0.0,0.089,0.915415,-0.089699,0.117684
1ytsg9ug7agkbqw9kwdb7shj,21,Adults_push_m,WIPV,1.0,4.0,0.38475,0.394358,-0.990235,0.015063
1ytsg9ug7agkbqw9kwdb7shj,22,Adults_hit_m,WIPV,0.0,0.0,0.16125,0.835051,-0.189358,0.209403
1ytsg9ug7agkbqw9kwdb7shj,23,Adults_hit_med_m,WIPV,0.0,0.0,0.06575,0.935336,-0.067692,0.138912
1ytsg9ug7agkbqw9kwdb7shj,24,Adults_push_f,WIPV,1.0,1.0,0.2075,0.209597,-1.651397,0.075115
1ytsg9ug7agkbqw9kwdb7shj,25,Adults_hit_f,WIPV,0.0,0.0,0.0465,0.95261,-0.049343,0.183829
1ytsg9ug7agkbqw9kwdb7shj,26,peer_swore,PeerVA,0.0,0.0,0.84375,0.153006,-1.951987,0.127659
1ytsg9ug7agkbqw9kwdb7shj,27,Peer_hurtful,PeerVA,1.0,1.0,0.91025,0.911848,-0.093223,0.061193
1ytsg9ug7agkbqw9kwdb7shj,28,Peer_Rumors,PeerVA,1.0,1.0,0.67625,0.682067,-0.388366,-0.006908
1ytsg9ug7agkbqw9kwdb7shj,29,Peer_Excluded,PeerVA,0.0,0.0,0.62375,0.362385,-1.031265,0.010281
1ytsg9ug7agkbqw9kwdb7shj,30,Peer_afraid,PeerVA,0.0,0.0,0.424,0.588075,-0.548581,0.138325
1ytsg9ug7agkbqw9kwdb7shj,31,Peer_threat_money,PeerPhysA,0.0,0.0,0.1585,0.842218,-0.17383,0.056459
1ytsg9ug7agkbqw9kwdb7shj,32,Peer_forced,PeerPhysA,0.0,0.0,0.3125,0.695184,-0.372396,0.029135
1ytsg9ug7agkbqw9kwdb7shj,33,Peer_pushed,PeerPhysA,1.0,1.0,0.5165,0.514746,-0.684257,0.055685
1ytsg9ug7agkbqw9kwdb7shj,34,Peer_hit,PeerPhysA,0.0,0.0,0.2665,0.741418,-0.305094,0.116717
1ytsg9ug7agkbqw9kwdb7shj,35,Peer_hit_med,PeerPhysA,0.0,0.0,0.0875,0.910803,-0.095021,0.119251
1ytsg9ug7agkbqw9kwdb7shj,36,Peer_forced_sex,SexA,0.0,0.0,0.1865,0.801759,-0.225599,0.104523
1ytsg9ug7agkbqw9kwdb7shj,37,Peer_sex_not_want,SexA,0.0,0.0,0.2255,0.768502,-0.268202,0.056437
1ytsg9ug7agkbqw9kwdb7shj,38,M_unavail_poor,EN,0.0,0.0,0.60175,0.397764,-1.014972,0.144674
1ytsg9ug7agkbqw9kwdb7shj,39,F_unavail_poor,EN,0.0,0.0,0.657,0.357421,-1.073432,0.222499
1ytsg9ug7agkbqw9kwdb7shj,40,P_diff_please,NVEA,1.0,9.0,0.75525,0.761752,-0.280884,0.023522
1ytsg9ug7agkbqw9kwdb7shj,41,P_no_time,NVEA,0.0,0.0,0.566,0.431061,-0.898679,0.164365
1ytsg9ug7agkbqw9kwdb7shj,42,P_loved_you,EN,0.0,12.0,0.15425,0.838251,-0.181773,0.030737
1ytsg9ug7agkbqw9kwdb7shj,43,P_special,EN,1.0,18.0,0.33475,0.324579,-1.174704,0.047772
1ytsg9ug7agkbqw9kwdb7shj,44,P_protect,PN,0.0,12.0,0.22525,0.77289,-0.271139,0.044891
1ytsg9ug7agkbqw9kwdb7shj,45,P_ER,PN,0.0,0.0,0.12375,0.881533,-0.128073,0.232384
1ytsg9ug7agkbqw9kwdb7shj,46,No_food,PN,0.0,0.0,0.1755,0.830907,-0.19186,0.109629
1ytsg9ug7agkbqw9kwdb7shj,47,Dirty_clothes,PN,0.0,0.0,0.08375,0.916531,-0.088978,0.106121
1ytsg9ug7agkbqw9kwdb7shj,48,Adult_resposibility,NVEA,1.0,6.0,0.61675,0.61791,-0.501424,0.06105
1ytsg9ug7agkbqw9kwdb7shj,49,Financial_pressure,NVEA,1.0,3.0,0.62875,0.631886,-0.470944,-0.082762
1ytsg9ug7agkbqw9kwdb7shj,50,Kept_secrets,NVEA,1.0,3.0,0.46825,0.468581,-0.77617,-0.040149
1ytsg9ug7agkbqw9kwdb7shj,51,Looked_out_each_other,PN,1.0,18.0,0.45175,0.443208,-0.880019,0.007296
1ytsg9ug7agkbqw9kwdb7shj,52,Fam_strength,EN,1.0,18.0,0.6665,0.665394,-0.443391,0.098476
22nty4y2oqtz91gq2k02adte,1,Swore,PVA,0.0,0.0,0.393,0.60164,-0.550481,0.055336
22nty4y2oqtz91gq2k02adte,2,Hurtful,PVA,1.0,7.0,0.59425,0.610031,-0.55337,0.149318
22nty4y2oqtz91gq2k02adte,3,Afraid,PVA,0.0,0.0,0.24825,0.751399,-0.319185,0.062771
22nty4y2oqtz91gq2k02adte,4,Leave,PVA,1.0,12.0,0.114,0.11386,-2.369114,0.146497
22nty4y2oqtz91gq2k02adte,5,Closet,NVEA,0.0,0.0,0.02975,0.972823,-0.027703,0.016024
22nty4y2oqtz91gq2k02adte,6,Pushed,PPhysA,0.0,0.0,0.275,0.724995,-0.345699,0.071927
22nty4y2oqtz91gq2k02adte,7,Hit,PPhysA,0.0,0.0,0.128,0.880145,-0.133843,0.167796
22nty4y2oqtz91gq2k02adte,8,Hit_med,PPhysA,0.0,0.0,0.00975,0.99192,-0.008153,0.066745
22nty4y2oqtz91gq2k02adte,9,Spank_open,PPhysA,0.0,0.0,0.67375,0.321838,-1.156632,-0.026517
22nty4y2oqtz91gq2k02adte,10,Spanked_bare,PPhysA,0.0,0.0,0.195,0.801764,-0.223235,-0.044636
22nty4y2oqtz91gq2k02adte,11,Spanked_strap,PPhysA,0.0,0.0,0.31175,0.676341,-0.398923,-0.024153
22nty4y2oqtz91gq2k02adte,12,Sex_comment,SexA,0.0,0.0,0.04125,0.958812,-0.042515,-0.026812
22nty4y2oqtz91gq2k02adte,13,Fondled,SexA,0.0,0.0,0.0335,0.971029,-0.029604,0.029229
22nty4y2oqtz91gq2k02adte,14,Touch_them,SexA,0.0,0.0,0.01625,0.982488,-0.017739,-0.036852
22nty4y2oqtz91gq2k02adte,19,o_fondled,SexA,0.0,0.0,0.0595,0.943647,-0.058388,0.033986
22nty4y2oqtz91gq2k02adte,20,o_intercourse,SexA,0.0,0.0,0.018,0.975993,-0.024442,0.01049
22nty4y2oqtz91gq2k02adte,21,Adults_push_m,WIPV,0.0,0.0,0.12575,0.871585,-0.141147,0.157347
22nty4y2oqtz91gq2k02adte,22,Adults_hit_m,WIPV,0.0,0.0,0.03075,0.973726,-0.026949,0.014222
22nty4y2oqtz91gq2k02adte,23,Adults_hit_med_m,WIPV,0.0,0.0,0.01525,0.98271,-0.017527,0.007141
22nty4y2oqtz91gq2k02adte,24,Adults_push_f,WIPV,0.0,0.0,0.071,0.934991,-0.068058,0.005116
22nty4y2oqtz91gq2k02adte,25,Adults_hit_f,WIPV,0.0,0.0,0.0065,0.991466,-0.008609,0.032394
22nty4y2oqtz91gq2k02adte,26,peer_swore,PeerVA,1.0,2.0,0.6485,0.647951,-0.448984,0.128603
22nty4y2oqtz91gq2k02adte,27,Peer_hurtful,PeerVA,1.0,5.0,0.76,0.765383,-0.274949,0.111587
22nty4y2oqtz91gq2k02adte,28,Peer_Rumors,PeerVA,1.0,1.0,0.48875,0.492177,-0.725674,0.134656
22nty4y2oqtz91gq2k02adte,29,Peer_Excluded,PeerVA,1.0,8.0,0.4855,0.49323,-0.716721,0.033059
22nty4y2oqtz91gq2k02adte,30,Peer_afraid,PeerVA,0.0,0.0,0.183,0.816128,-0.207435,0.038644
22nty4y2oqtz91gq2k02adte,31,Peer_threat_money,PeerPhysA,0.0,0.0,0.067,0.930409,-0.072639,0.030041
22nty4y2oqtz91gq2k02adte,32,Peer_forced,PeerPhysA,0.0,0.0,0.13825,0.867439,-0.144265,0.041115
22nty4y2oqtz91gq2k02adte,33,Peer_pushed,PeerPhysA,1.0,2.0,0.2935,0.273242,-1.355019,0.087978
22nty4y2oqtz91gq2k02adte,34,Peer_hit,PeerPhysA,0.0,0.0,0.1075,0.886091,-0.122309,-0.011884
22nty4y2oqtz91gq2k02adte,35,Peer_hit_med,PeerPhysA,0.0,0.0,0.0195,0.977313,-0.023089,-0.013763
22nty4y2oqtz91gq2k02adte,36,Peer_forced_sex,SexA,0.0,0.0,0.0725,0.926551,-0.077052,-0.065993
22nty4y2oqtz91gq2k02adte,37,Peer_sex_not_want,SexA,0.0,0.0,0.09425,0.899772,-0.106691,0.040735
22nty4y2oqtz91gq2k02adte,38,M_unavail_poor,EN,0.0,0.0,0.19325,0.801937,-0.233987,0.008826
22nty4y2oqtz91gq2k02adte,39,F_unavail_poor,EN,1.0,15.0,0.36275,0.359888,-1.077651,0.109745
22nty4y2oqtz91gq2k02adte,40,P_diff_please,NVEA,0.0,0.0,0.44375,0.56202,-0.612577,0.098371
22nty4y2oqtz91gq2k02adte,41,P_no_time,NVEA,1.0,15.0,0.226,0.227207,-1.617002,-0.032219
22nty4y2oqtz91gq2k02adte,42,P_loved_you,EN,0.0,5.0,0.03425,0.959069,-0.042229,0.05617
22nty4y2oqtz91gq2k02adte,43,P_special,EN,0.0,12.0,0.13075,0.87127,-0.140075,-0.038241
22nty4y2oqtz91gq2k02adte,44,P_protect,PN,0.0,0.0,0.051,0.95376,-0.048119,-0.017912
22nty4y2oqtz91gq2k02adte,45,P_ER,PN,0.0,17.0,0.03725,0.959664,-0.041459,-0.021134
22nty4y2oqtz91gq2k02adte,46,No_food,PN,0.0,0.0,0.042,0.961898,-0.039296,0.104257
22nty4y2oqtz91gq2k02adte,47,Dirty_clothes,PN,0.0,0.0,0.01525,0.982657,-0.017612,0.031409
22nty4y2oqtz91gq2k02adte,48,Adult_resposibility,NVEA,0.0,0.0,0.306,0.7057,-0.36383,-0.039515
22nty4y2oqtz91gq2k02adte,49,Financial_pressure,NVEA,1.0,17.0,0.36175,0.374474,-1.024945,-0.020088
22nty4y2oqtz91gq2k02adte,50,Kept_secrets,NVEA,0.0,0.0,0.2685,0.727937,-0.322989,-0.009764
22nty4y2oqtz91gq2k02adte,51,Looked_out_each_other,PN,0.0,0.0,0.12775,0.871437,-0.142229,0.112951
22nty4y2oqtz91gq2k02adte,52,Fam_strength,EN,0.0,11.0,0.20375,0.786089,-0.259172,0.114525
22thqt9mi7mof23ixpjy3rf6,1,Swore,PVA,1.0,14.0,0.63175,0.631336,-0.492331,0.195807
22thqt9mi7mof23ixpjy3rf6,2,Hurtful,PVA,1.0,15.0,0.82425,0.82161,-0.20719,0.215304
